Thumbnail,Track Name,Author Time,Top Time,10k Time,Top Time % Difference,10k Time % Difference,Top Time Difference,10k Time Difference,Completed
https://prod.trackmania.core.nadeo.online/storageObjects/19bd6a92-27a8-439c-8a36-cea473754607.jpg,Spring 2022 - 22,63.052,53.681,61.322,2.74,14.86,1.7299999999999969,9.371000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/7344e457-e382-4350-90e6-13794ddb88a2.jpg,Spring 2022 - 23,59.741,56.295,59.562,0.3,5.77,0.17900000000000205,3.445999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/5d6aa4ee-7a05-4eef-bb05-cfe730b7909d.jpg,Spring 2022 - 24,70.854,64.872,71.73,-1.24,8.44,-0.8760000000000048,5.981999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/2cc0830e-df77-40a2-a74e-7bc860c2658a.jpg,Spring 2022 - 25,69.489,63.803,69.237,0.36,8.18,0.25200000000000955,5.686000000000007,False
https://prod.trackmania.core.nadeo.online/storageObjects/3ddb465d-0357-41c0-9946-394b96836577.jpg,Winter 2022 - 1,22.215,20.165,20.94,5.74,9.23,1.2749999999999986,2.0500000000000007,False
https://prod.trackmania.core.nadeo.online/storageObjects/f0a4be81-4936-4203-8f20-c44d79b8cfad.jpg,Winter 2022 - 2,20.222,18.773,19.516,3.49,7.17,0.7060000000000031,1.4490000000000016,False
https://prod.trackmania.core.nadeo.online/storageObjects/aea42a46-7a28-42cc-97a2-01b3fd45fd41.jpg,Winter 2022 - 3,24.396,22.946,23.63,3.14,5.94,0.7660000000000018,1.4499999999999993,False
https://prod.trackmania.core.nadeo.online/storageObjects/1ce0c42b-1a0c-456f-be62-fc9c931696b1.jpg,Winter 2022 - 4,23.398,22.434,22.95,1.91,4.12,0.4480000000000004,0.9639999999999986,False
https://prod.trackmania.core.nadeo.online/storageObjects/ce43a468-f040-4ff5-bb54-b2d5f759c053.jpg,Winter 2022 - 5,36.658,33.024,35.556,3.01,9.91,1.1020000000000039,3.6340000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/0d109556-8916-4514-aeb2-740c7629440c.jpg,Winter 2022 - 6,27.154,25.343,26.657,1.83,6.67,0.4969999999999999,1.811,False
https://prod.trackmania.core.nadeo.online/storageObjects/967b206f-eff5-413c-8346-41eefb9d402c.jpg,Winter 2022 - 7,30.784,28.296,30.098,2.23,8.08,0.6859999999999999,2.4879999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/d2e4f0b6-6e7b-4b9a-80fa-92344ab71406.jpg,Winter 2022 - 8,28.685,26.29,27.968,2.5,8.35,0.7169999999999987,2.3949999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/3915eb9e-f81c-4426-848c-db49a4fafcae.jpg,Winter 2022 - 9,29.285,27.039,28.54,2.54,7.67,0.745000000000001,2.2459999999999987,False
https://prod.trackmania.core.nadeo.online/storageObjects/48431c6b-e5d2-4d0d-aa44-b488b0213323.jpg,Winter 2022 - 10,32.257,30.1,31.854,1.25,6.69,0.4029999999999987,2.1569999999999965,False
https://prod.trackmania.core.nadeo.online/storageObjects/598c3e81-7664-46b8-ba83-37229d3dcb98.jpg,Winter 2022 - 11,43.301,36.47,42.816,1.12,15.78,0.48499999999999943,6.831000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/c00728f3-b027-49cc-9c7c-96192343ef17.jpg,Winter 2022 - 12,33.502,30.956,32.77,2.18,7.6,0.7319999999999993,2.546000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/fa27dc5e-74a7-4bec-8bab-f93184ca33c0.jpg,Winter 2022 - 13,44.364,38.596,40.553,8.59,13.0,3.811,5.768000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/c930aefa-db25-42d5-9637-31928c551e58.jpg,Winter 2022 - 14,42.254,39.922,42.046,0.49,5.52,0.2079999999999984,2.3320000000000007,False
https://prod.trackmania.core.nadeo.online/storageObjects/07c9128a-12e6-4ce5-a1ac-28244ae057fa.jpg,Winter 2022 - 15,40.263,36.576,39.572,1.72,9.16,0.6909999999999954,3.6869999999999976,False
https://prod.trackmania.core.nadeo.online/storageObjects/15f1b0aa-b3e4-4d13-8757-12fd16be2f3e.jpg,Winter 2022 - 16,46.628,43.704,46.515,0.24,6.27,0.11299999999999955,2.9239999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/5a395135-a69f-41a5-ac29-8e08165a10b5.jpg,Winter 2022 - 17,46.294,42.985,45.806,1.05,7.15,0.48799999999999955,3.3089999999999975,False
https://prod.trackmania.core.nadeo.online/storageObjects/6d3b811c-fd2a-41ba-84eb-670dd6afcc53.jpg,Winter 2022 - 18,54.903,51.115,54.738,0.3,6.9,0.16499999999999915,3.7879999999999967,False
https://prod.trackmania.core.nadeo.online/storageObjects/709625fe-14a3-4617-a7ff-3b3027670030.jpg,Winter 2022 - 19,56.652,52.695,56.505,0.26,6.98,0.14699999999999847,3.9570000000000007,False
https://prod.trackmania.core.nadeo.online/storageObjects/fd599646-199c-4a59-8d5d-2b8ceeac373e.jpg,Winter 2022 - 20,47.999,46.048,47.874,0.26,4.06,0.125,1.9510000000000005,False
https://prod.trackmania.core.nadeo.online/storageObjects/72801e64-fb30-4d50-9ee5-3e23798fc5f7.jpg,Winter 2022 - 21,62.858,58.581,62.942,-0.13,6.8,-0.08400000000000318,4.276999999999994,False
https://prod.trackmania.core.nadeo.online/storageObjects/b1c8c656-bcf1-4cec-8218-b8e826b6bdd3.jpg,Winter 2022 - 22,59.497,54.741,59.298,0.33,7.99,0.19899999999999807,4.756,False
https://prod.trackmania.core.nadeo.online/storageObjects/e9fe7ea6-1eac-499a-aaa4-99efb37c38e4.jpg,Winter 2022 - 23,65.678,61.633,68.513,-4.32,6.16,-2.835000000000008,4.044999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/a62d307d-5d70-4a13-97ce-97169c438225.jpg,Winter 2022 - 24,67.452,61.634,69.684,-3.31,8.63,-2.2319999999999993,5.817999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/75513511-19fa-4655-ac27-ae5483ddb6f4.jpg,Winter 2022 - 25,74.684,67.2,76.063,-1.85,10.02,-1.3790000000000049,7.483999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/033ce1cb-3570-4fc6-b805-44d3394f9731.jpg,Fall 2021 - 1,24.448,23.102,23.892,2.27,5.51,0.5560000000000009,1.346,False
https://prod.trackmania.core.nadeo.online/storageObjects/e63d4139-905c-41c1-8b12-af83d840d899.jpg,Fall 2021 - 2,17.234,16.251,16.711,3.03,5.7,0.5230000000000032,0.9830000000000005,False
https://prod.trackmania.core.nadeo.online/storageObjects/f89455cc-8f5e-41c9-acd9-c767ab54a646.jpg,Fall 2021 - 3,26.715,25.323,25.855,3.22,5.21,0.8599999999999994,1.3919999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/66baf0bc-dcfd-4a72-8e39-a743263a5438.jpg,Fall 2021 - 4,24.756,23.996,24.393,1.47,3.07,0.36299999999999955,0.7600000000000016,False
https://prod.trackmania.core.nadeo.online/storageObjects/33c31cff-7d79-45eb-a441-c07a71fbb6dc.jpg,Fall 2021 - 5,32.826,28.585,30.823,6.1,12.92,2.003,4.241,False
https://prod.trackmania.core.nadeo.online/storageObjects/36db5630-7685-4074-b254-3b03ec6113d8.jpg,Fall 2021 - 6,28.942,26.558,27.716,4.24,8.24,1.225999999999999,2.3840000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/a0d3e342-1aab-47f8-8bad-ced7ca99336f.jpg,Fall 2021 - 7,30.988,28.468,30.328,2.13,8.13,0.6600000000000001,2.5199999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/9239e071-2288-4a62-a319-95a412973c41.jpg,Fall 2021 - 8,33.355,31.157,32.864,1.47,6.59,0.49099999999999966,2.197999999999997,False
https://prod.trackmania.core.nadeo.online/storageObjects/233a1e04-035b-43ca-85d9-c53b03c348cf.jpg,Fall 2021 - 9,33.201,29.975,32.51,2.08,9.72,0.6910000000000025,3.225999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/1902f51e-1f7c-4dd9-bd3d-79dadb8b415d.jpg,Fall 2021 - 10,37.528,35.888,36.935,1.58,4.37,0.5929999999999964,1.6400000000000006,False
https://prod.trackmania.core.nadeo.online/storageObjects/e44fe370-1eec-45ce-8645-8465ca491330.jpg,Fall 2021 - 11,39.412,35.114,38.518,2.27,10.91,0.8939999999999984,4.298000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/f469b16a-5f1d-47ab-87c7-465c8d64c383.jpg,Fall 2021 - 12,38.269,34.457,37.287,2.57,9.96,0.9819999999999993,3.8119999999999976,False
https://prod.trackmania.core.nadeo.online/storageObjects/077e97ab-c479-4e76-acb0-10d157602d3d.jpg,Fall 2021 - 13,35.247,32.241,34.408,2.38,8.53,0.8389999999999986,3.0060000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/7de352da-4632-4caf-834a-375302064dc7.jpg,Fall 2021 - 14,35.258,33.631,34.807,1.28,4.61,0.4510000000000005,1.6270000000000024,False
https://prod.trackmania.core.nadeo.online/storageObjects/2860d88f-eb04-4237-bc9d-322e49d37b04.jpg,Fall 2021 - 15,38.581,33.64,37.295,3.33,12.81,1.2860000000000014,4.9410000000000025,False
https://prod.trackmania.core.nadeo.online/storageObjects/caf692ae-0eed-442d-9011-9e67dff665be.jpg,Fall 2021 - 16,41.624,37.026,41.236,0.93,11.05,0.38800000000000523,4.597999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/d90c4753-89ca-460e-9a8f-36ce7bc9ca0a.jpg,Fall 2021 - 17,37.316,33.588,36.671,1.73,9.99,0.6450000000000031,3.7280000000000015,False
https://prod.trackmania.core.nadeo.online/storageObjects/282b840c-f715-4492-a18f-5d8645929e53.jpg,Fall 2021 - 18,42.22,37.723,41.05,2.77,10.65,1.1700000000000017,4.497,False
https://prod.trackmania.core.nadeo.online/storageObjects/d07d3682-af4e-4a62-8937-66af0b83804d.jpg,Fall 2021 - 19,52.575,41.798,51.016,2.97,20.5,1.5590000000000046,10.777000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/1a8c4376-4341-40bc-8070-f1f2a74f0286.jpg,Fall 2021 - 20,51.234,46.783,50.716,1.01,8.69,0.5180000000000007,4.4510000000000005,False
https://prod.trackmania.core.nadeo.online/storageObjects/5deefdfd-fd90-49ed-9888-46682e6eceaa.jpg,Fall 2021 - 21,54.298,49.631,54.083,0.4,8.6,0.2150000000000034,4.667000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/f25fe0a7-d55a-45f0-bac1-d43db1459c44.jpg,Fall 2021 - 22,52.037,48.385,51.608,0.82,7.02,0.42900000000000205,3.652000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/709b9e69-dbd7-4cba-97de-2ec5e1cafc9e.jpg,Fall 2021 - 23,52.551,45.959,52.502,0.09,12.54,0.04899999999999949,6.591999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/1af02ceb-06cf-439a-8081-8f6cfd6eaeb7.jpg,Fall 2021 - 24,62.641,58.595,62.888,-0.39,6.46,-0.2469999999999999,4.045999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/f0b75b48-7052-4329-93b9-347a41274be1.jpg,Fall 2021 - 25,64.762,60.666,64.747,0.02,6.32,0.015000000000000568,4.096000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/d9d9b062-ae28-4836-9b58-7f1965279618.jpg,Summer 2021 - 1,21.024,20.228,20.534,2.33,3.79,0.490000000000002,0.7959999999999994,False
https://prod.trackmania.core.nadeo.online/storageObjects/12f6dbbc-4711-45aa-be1c-0129bf1332a6.jpg,Summer 2021 - 2,25.371,23.878,24.755,2.43,5.88,0.6159999999999997,1.4929999999999986,False
https://prod.trackmania.core.nadeo.online/storageObjects/7763bcf4-3d8e-4f05-9bc2-0ac6deddbe7c.jpg,Summer 2021 - 3,22.201,20.611,21.282,4.14,7.16,0.9190000000000005,1.5899999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/affa06a4-73b5-432f-84a3-364c9a6510df.jpg,Summer 2021 - 4,26.84,24.205,25.586,4.67,9.82,1.2540000000000013,2.6350000000000016,False
https://prod.trackmania.core.nadeo.online/storageObjects/cbf94ebe-b15a-440d-9484-2737939f40a7.jpg,Summer 2021 - 5,37.614,35.327,36.488,2.99,6.08,1.1259999999999977,2.286999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/6a96e163-613c-4efa-baa2-ea07eaee0d08.jpg,Summer 2021 - 6,27.636,25.483,26.815,2.97,7.79,0.820999999999998,2.1529999999999987,False
https://prod.trackmania.core.nadeo.online/storageObjects/3d665c4c-7eb3-421f-8db8-1bcfcdfff2e3.jpg,Summer 2021 - 7,25.578,22.111,24.875,2.75,13.55,0.7029999999999994,3.4669999999999987,False
https://prod.trackmania.core.nadeo.online/storageObjects/796fe46b-c317-43fd-b299-d97735d06a0b.jpg,Summer 2021 - 8,25.94,23.38,25.254,2.64,9.87,0.6859999999999999,2.5600000000000023,False
https://prod.trackmania.core.nadeo.online/storageObjects/6ac458a7-0760-4970-8b11-ab75e0c6adf8.jpg,Summer 2021 - 9,25.353,23.538,24.43,3.64,7.16,0.9230000000000018,1.8150000000000013,False
https://prod.trackmania.core.nadeo.online/storageObjects/9fd6897f-4bac-4b05-b101-2799f9ea8058.jpg,Summer 2021 - 10,38.52,35.385,37.112,3.66,8.14,1.4080000000000013,3.135000000000005,False
https://prod.trackmania.core.nadeo.online/storageObjects/98e35b4c-20ee-4c44-b74a-00831e03c486.jpg,Summer 2021 - 11,33.427,30.761,33.032,1.18,7.98,0.3950000000000031,2.6660000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/25d3da1d-5a63-4df5-a502-74d3ad04403e.jpg,Summer 2021 - 12,37.097,33.531,36.116,2.64,9.61,0.9810000000000016,3.5660000000000025,False
https://prod.trackmania.core.nadeo.online/storageObjects/d94dea6d-3582-45ca-93ed-b1e6261ced6d.jpg,Summer 2021 - 13,35.829,33.51,35.728,0.28,6.47,0.10099999999999909,2.3190000000000026,False
https://prod.trackmania.core.nadeo.online/storageObjects/5f663539-3d9e-4b42-814b-c6ebf890dce1.jpg,Summer 2021 - 14,36.418,33.554,35.545,2.4,7.86,0.8729999999999976,2.863999999999997,False
https://prod.trackmania.core.nadeo.online/storageObjects/732829b6-c7dc-4b21-b538-f57e6a5aa037.jpg,Summer 2021 - 15,48.694,45.301,48.5,0.4,6.97,0.19400000000000261,3.3930000000000007,False
https://prod.trackmania.core.nadeo.online/storageObjects/92e1de7d-05ff-4e10-a51d-c30e35122d1e.jpg,Summer 2021 - 16,47.745,44.661,47.183,1.18,6.46,0.5619999999999976,3.083999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/46c0443b-4b6b-4e7b-9c34-33261852f1da.jpg,Summer 2021 - 17,49.178,45.367,49.175,0.01,7.75,0.0030000000000001137,3.811,False
https://prod.trackmania.core.nadeo.online/storageObjects/ef89e034-3efa-4050-a6ba-c7fc5a77700d.jpg,Summer 2021 - 18,49.065,43.48,48.786,0.57,11.38,0.27899999999999636,5.585000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/e7c7ce03-e306-4380-a8af-ee3ae519fa16.jpg,Summer 2021 - 19,53.363,48.873,52.888,0.89,8.41,0.4750000000000014,4.490000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/3931d54a-b0a6-490a-90ad-74354afd1e20.jpg,Summer 2021 - 20,60.902,50.405,57.838,5.03,17.24,3.064,10.497,False
https://prod.trackmania.core.nadeo.online/storageObjects/69397690-05a4-4a76-8c24-7ae9c44ae200.jpg,Summer 2021 - 21,55.151,51.564,55.984,-1.51,6.5,-0.8329999999999984,3.5870000000000033,False
https://prod.trackmania.core.nadeo.online/storageObjects/f15e77f1-212d-4efb-82f2-81ff82a586b8.jpg,Summer 2021 - 22,62.633,57.864,62.545,0.14,7.61,0.08800000000000097,4.7690000000000055,False
https://prod.trackmania.core.nadeo.online/storageObjects/4d7b4a1c-c481-45a8-be18-28a9a23991b7.jpg,Summer 2021 - 23,52.414,46.601,52.324,0.17,11.09,0.09000000000000341,5.813000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/b5b36587-47f4-4192-a5e6-7c0920b7f2c9.jpg,Summer 2021 - 24,62.568,55.586,61.451,1.79,11.16,1.1169999999999973,6.981999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/97d609ce-a0af-46ec-a105-676f3eb2cae1.jpg,Summer 2021 - 25,85.858,80.303,86.095,-0.28,6.47,-0.23699999999999477,5.555000000000007,False
https://prod.trackmania.core.nadeo.online/storageObjects/3c93ef91-98eb-44fd-a9d5-e36f03e0d9b2.jpg,Spring 2021 - 1,21.755,21.058,21.336,1.93,3.2,0.4190000000000005,0.6969999999999992,False
https://prod.trackmania.core.nadeo.online/storageObjects/d9817ee4-1914-4a20-bf02-06b0c64f5375.jpg,Spring 2021 - 2,19.367,17.684,18.19,6.08,8.69,1.1769999999999996,1.6829999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/f507f73c-ed45-4a23-b619-5fe0085da968.jpg,Spring 2021 - 3,21.777,20.204,21.655,0.56,7.22,0.12199999999999989,1.5730000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/a4c3a2c2-a43e-4775-a6b8-1339f3995b13.jpg,Spring 2021 - 4,33.989,30.374,33.438,1.62,10.64,0.5509999999999948,3.6149999999999984,False
https://prod.trackmania.core.nadeo.online/storageObjects/94fa5bc8-2038-44d7-b846-d68bcb14556e.jpg,Spring 2021 - 5,30.281,27.807,29.128,3.81,8.17,1.1529999999999987,2.474,False
https://prod.trackmania.core.nadeo.online/storageObjects/49f724c3-f637-4045-8a47-361d64753f1c.jpg,Spring 2021 - 6,30.868,27.69,30.176,2.24,10.3,0.6920000000000002,3.1779999999999973,False
https://prod.trackmania.core.nadeo.online/storageObjects/bc9cfffe-0d4f-4566-b943-2645b566fef3.jpg,Spring 2021 - 7,32.456,29.637,31.776,2.1,8.69,0.6800000000000033,2.8190000000000026,False
https://prod.trackmania.core.nadeo.online/storageObjects/f2be2871-8b6d-45ef-b1bf-9454ff0f8aff.jpg,Spring 2021 - 8,34.693,30.604,33.168,4.4,11.79,1.5249999999999986,4.088999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/5206e359-3b42-4a1b-8b00-2ef1e9bc27b4.jpg,Spring 2021 - 9,39.572,36.213,38.206,3.45,8.49,1.3659999999999997,3.3590000000000018,False
https://prod.trackmania.core.nadeo.online/storageObjects/e7d61c0c-744a-4f6b-8b03-62e16e7a71b3.jpg,Spring 2021 - 10,39.78,36.282,38.783,2.51,8.79,0.9969999999999999,3.4980000000000047,False
https://prod.trackmania.core.nadeo.online/storageObjects/bbbea445-924a-4f94-8330-896251166b0f.jpg,Spring 2021 - 11,34.105,31.542,33.575,1.55,7.52,0.529999999999994,2.5629999999999953,False
https://prod.trackmania.core.nadeo.online/storageObjects/ea3b246a-3d92-45d2-bdd5-b3b11de2ded8.jpg,Spring 2021 - 12,34.124,27.801,33.336,2.31,18.53,0.7880000000000038,6.323000000000004,False
https://prod.trackmania.core.nadeo.online/storageObjects/2a330eab-e928-4881-9dba-55de24573627.jpg,Spring 2021 - 13,36.93,32.36,35.551,3.73,12.37,1.3789999999999978,4.57,False
https://prod.trackmania.core.nadeo.online/storageObjects/2e9b4c32-2137-4dfb-8e52-8ca08a5ce8b1.jpg,Spring 2021 - 14,44.562,39.938,44.292,0.61,10.38,0.269999999999996,4.623999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/a2788462-10d2-4249-83cb-0679c2c934d9.jpg,Spring 2021 - 15,39.37,34.908,38.303,2.71,11.33,1.0670000000000002,4.461999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/636e26ae-0996-4541-a18c-842355c75459.jpg,Spring 2021 - 16,35.5,33.298,35.032,1.32,6.2,0.4680000000000035,2.201999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/9dde855d-eb78-46a8-9703-53acf7e88d2b.jpg,Spring 2021 - 17,42.04,37.924,41.646,0.94,9.79,0.39399999999999835,4.116,False
https://prod.trackmania.core.nadeo.online/storageObjects/22b59cc9-1b79-456a-8e08-f3f9e1185804.jpg,Spring 2021 - 18,44.14,39.35,43.217,2.09,10.85,0.9230000000000018,4.789999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/c7547ec9-bfe2-48e4-adde-46c5954d540d.jpg,Spring 2021 - 19,56.588,52.612,56.428,0.28,7.03,0.1600000000000037,3.975999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/68a7a5e4-4c04-4703-a3a5-d2c1b709cd02.jpg,Spring 2021 - 20,45.362,42.103,44.972,0.86,7.18,0.39000000000000057,3.2590000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/d87cb55b-9195-4730-b504-c3ff3fcba521.jpg,Spring 2021 - 21,54.444,49.434,54.776,-0.61,9.2,-0.33200000000000074,5.010000000000005,False
https://prod.trackmania.core.nadeo.online/storageObjects/64d375c6-1baf-48cf-a9ba-ee88afd6e2ae.jpg,Spring 2021 - 22,59.51,54.061,59.348,0.27,9.16,0.16199999999999903,5.448999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/4f5d8c12-0898-42df-bb45-a2c20776c0dd.jpg,Spring 2021 - 23,53.735,49.634,54.695,-1.79,7.63,-0.9600000000000009,4.100999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/dda943fd-4740-4cb1-975a-c5ab7905020e.jpg,Spring 2021 - 24,73.636,68.672,76.158,-3.42,6.74,-2.5220000000000056,4.963999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/0d0360d9-9c0f-4296-b141-1a36e6181728.jpg,Spring 2021 - 25,78.942,74.305,80.79,-2.34,5.87,-1.8480000000000132,4.636999999999986,False
https://prod.trackmania.core.nadeo.online/storageObjects/01326c98-0677-4e1e-b681-a88f228372f5.jpg,Winter 2021 - 1,25.288,23.218,24.257,4.08,8.19,1.0309999999999988,2.0700000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/0fa1bb2b-a780-44de-addc-4eb16e28d57c.jpg,Winter 2021 - 2,17.31,16.534,16.982,1.89,4.48,0.3279999999999994,0.7759999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/6cc31d9e-f9e8-4790-996d-2a687b7f6b17.jpg,Winter 2021 - 3,22.043,20.128,21.885,0.72,8.69,0.1579999999999977,1.9149999999999991,False
https://prod.trackmania.core.nadeo.online/storageObjects/72a3a413-b63c-485e-ab53-6504e382fc7c.jpg,Winter 2021 - 4,22.995,21.88,22.78,0.93,4.85,0.21499999999999986,1.115000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/82aec8fc-e20c-44dd-9b79-4a398c637996.jpg,Winter 2021 - 5,39.135,34.816,38.621,1.31,11.04,0.5139999999999958,4.3189999999999955,False
https://prod.trackmania.core.nadeo.online/storageObjects/27134579-dc37-455c-b50a-afcf468c497c.jpg,Winter 2021 - 6,31.158,29.664,30.85,0.99,4.79,0.30799999999999983,1.4939999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/1d295ed0-5139-4b29-932f-ff5f8d59c6fb.jpg,Winter 2021 - 7,36.915,33.271,36.48,1.18,9.87,0.4350000000000023,3.6439999999999984,False
https://prod.trackmania.core.nadeo.online/storageObjects/effa9140-9489-459a-8494-416ef3fad0b7.jpg,Winter 2021 - 8,37.226,34.125,37.056,0.46,8.33,0.1700000000000017,3.100999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/04af525d-6e7c-43ae-82db-1c845fe0a19c.jpg,Winter 2021 - 9,48.336,43.637,47.653,1.41,9.72,0.6829999999999998,4.698999999999998,False
https://prod.trackmania.core.nadeo.online/storageObjects/b303f8f4-4d18-4342-be54-4b4c1d6b3641.jpg,Winter 2021 - 10,45.208,41.644,44.715,1.09,7.88,0.492999999999995,3.564,False
https://prod.trackmania.core.nadeo.online/storageObjects/c3e19ecc-fdfa-40b7-bc7c-e9714b50e5bc.jpg,Winter 2021 - 11,31.735,28.652,31.512,0.7,9.71,0.22299999999999898,3.0829999999999984,False
https://prod.trackmania.core.nadeo.online/storageObjects/1958cc29-d7bb-4fb0-94d5-dab71cd63308.jpg,Winter 2021 - 12,39.74,37.618,39.708,0.08,5.34,0.03200000000000358,2.122,False
https://prod.trackmania.core.nadeo.online/storageObjects/9e065047-3eea-4f4a-b1c5-19e2ef94f459.jpg,Winter 2021 - 13,33.023,28.896,32.912,0.34,12.5,0.1110000000000042,4.1270000000000024,False
https://prod.trackmania.core.nadeo.online/storageObjects/2c5613f3-8d5a-4bd3-a068-550c2d355bf2.jpg,Winter 2021 - 14,30.312,24.903,30.173,0.46,17.84,0.1390000000000029,5.4090000000000025,False
https://prod.trackmania.core.nadeo.online/storageObjects/a10cf853-157c-4777-9675-189d8eb214c6.jpg,Winter 2021 - 15,59.074,53.326,59.667,-1.0,9.73,-0.5930000000000035,5.7479999999999976,False
https://prod.trackmania.core.nadeo.online/storageObjects/084a11c4-b07a-4b99-b5ea-c09f37cc6b4b.jpg,Winter 2021 - 16,43.172,37.364,42.828,0.8,13.45,0.3439999999999941,5.808,False
https://prod.trackmania.core.nadeo.online/storageObjects/970dd8c4-634f-448e-bc90-4f2aa8fc66d3.jpg,Winter 2021 - 17,54.84,49.594,56.614,-3.23,9.57,-1.7739999999999938,5.246000000000002,False
https://prod.trackmania.core.nadeo.online/storageObjects/fe6ead18-df4a-4edc-8c54-289daa2fa9ed.jpg,Winter 2021 - 18,43.5,39.528,43.4,0.23,9.13,0.10000000000000142,3.9720000000000013,False
https://prod.trackmania.core.nadeo.online/storageObjects/29cd6172-60a4-49de-a2f2-3cd97d5551d2.jpg,Winter 2021 - 19,56.691,50.991,58.778,-3.68,10.05,-2.086999999999996,5.700000000000003,False
https://prod.trackmania.core.nadeo.online/storageObjects/2e5a4d97-938e-46d5-85d1-1b47f716ff87.jpg,Winter 2021 - 20,45.89,40.767,45.844,0.1,11.16,0.045999999999999375,5.1229999999999976,False
https://prod.trackmania.core.nadeo.online/storageObjects/e1094074-e22d-4354-9584-72b9af1d84aa.jpg,Winter 2021 - 21,48.626,40.758,50.331,-3.51,16.18,-1.7050000000000054,7.867999999999995,False
https://prod.trackmania.core.nadeo.online/storageObjects/b6d1b76a-de6a-402c-aec6-02ef214de92b.jpg,Winter 2021 - 22,46.538,43.198,46.528,0.02,7.18,0.00999999999999801,3.3399999999999963,False
https://prod.trackmania.core.nadeo.online/storageObjects/1c3c14de-20ef-4e82-8d83-29da9c64748d.jpg,Winter 2021 - 23,65.175,60.082,68.106,-4.5,7.81,-2.9309999999999974,5.092999999999996,False
https://prod.trackmania.core.nadeo.online/storageObjects/9c005984-ec5a-46ae-bbf5-80abcffa8c4a.jpg,Winter 2021 - 24,67.547,59.635,70.192,-3.92,11.71,-2.644999999999996,7.911999999999999,False
https://prod.trackmania.core.nadeo.online/storageObjects/3bf5ac62-218b-47bf-ac0d-26cbf4604b48.jpg,Winter 2021 - 25,96.533,88.261,102.421,-6.1,8.57,-5.888000000000005,8.272000000000006,False
https://prod.trackmania.core.nadeo.online/storageObjects/48f6e3db-0153-4cef-81bf-9b68504dcbd6.jpg,Fall 2020 - 1,19.291,18.171,18.768,2.71,5.81,0.5229999999999997,1.120000000000001,False
https://prod.trackmania.core.nadeo.online/storageObjects/5233e729-1810-4e89-bf0d-b9d832562680.jpg,Fall 2020 - 2,18.843,18.355,18.592,1.33,2.59,0.2510000000000012,0.48799999999999955,False
